ID;pName
3240;Paul L. Nunez
3241;Ramesh Srinivasan
3243;Sheng Zhang
3244;Matthew Turk
3246;Karl Dorfmeister
3251;Günther Brauner
3252;Christof Germann
3255;Amos Martyn
3257;Rasmussen Steen
3259;McCaskill John
3261;Dittrich Peter
3266;Erich Rummich
3270;Donald H. Kraft
3274;Hans-Jürgen Appelrath
3275;Christoph Mayer
3276;Ulrike Steffens
3279;José L. Encarnação
3281;Holger Diener
3284;Hermann Engesser
3287;Hans-Peter Fröschle
3290;Gunter Dueck
3293;Helmut Kernler
3296;Roswitha R. Kortheuer
3301;K. Kyriakopoulos
3303;B. Siciliano
3307;F Piórkowska
3311;Singh Sandhu Kuljeet
3312;Raghuram Nandula
3315;Sven Ove Hansson
3319;Harold Morowitz
3322;Andrea De Marchi
3328;Rita Nübel
3329;Uta Seewald-heeg
3333;Dirk Fox
3339;Dirk Fox
3344;John Mcgregor
3347;John E. Walsh
3348;Hirotugu Akaike
3349;Sigeki Sakino
3350;Chikio Hayashi
3354;Miguel Sanchez
3356;Rita Loogen
3373;K. S. Gururaja Doss
3375;Basrur Sanjiva Rao
3381;Friedrich L. Bauer
3383;Arkadiusz Orlowski
3385;Marion Videau
3388;Michael Ward
3389;Anita Ochieano
3391;Micah Sherr
3393;Caroline Fontaine
3395;Siegfried Gottwald
3397;Petr Hájek
3399;Ulrich Höhle
3401;Erich Peter Klement
3406;Tom Hewetson
3409;Klaus Runggaldier
3410;Kathrin Schnieder
3412;Victor Ostromoukhov
3413;Hyewon Seo
3417;Judith Bayard Cushing
3424;Edwards Martin G
3425;Neyer Franz J
3428;C. Du
3429;D. Herr
3430;J. O. Jensen
3431;P. Lugli
3432;D. J. Radack
3433;M. Stroscio
3434;V. Swaminathan
3435;E. Towe
3436;D. L. Woodlard
3439;Wang Chi-Hwa
3441;Kataoka Kazunori
3445;Gereau Robert W
3446;Nicoletti Ferdinando
3449;Lorena Anghel
3450;Cristiana Bolchini
3451;Salvatore Pontarelli
3454;Ferguson
3455;Gentile
3456;Krishna
3462;Hans L. Bodlaender
3463;MohammadTaghi Hajiaghayi
3464;Giuseppe F. Italiano
3470;Nobuo Takahashi
3472;Peter McCall
3474;David A. Story
3475;Darshi Karapillai
3476;François Béïque
3477;Mohamed Ali
3479;Mark Hynes
3481;André Denault
3483;André Martineau
3485;Charles MacAdams
3487;Corey Sawchuk
3488;Kristine Hirsch
3490;Martin Lampa
3492;Patricia Murphy
3493;Georges Honos
3495;Bradley Munt
3497;Anthony Sanfilippo
3499;Peter Duke
3503;Yutaka Yasui
3504;Duncan Saunders
3505;Christine Hughes
3506;Stan Houston
3509;Byron E. Dom
3510;Virginia H. Brecher
3513;W. K. Grassmann
3516;E. Rühli
3521;Harris Papadopoulos
3522;Andreas S. Andreou
3526;Dick Ettema
3527;Harry J. P. Timmermans
3528;Kostas Goulias
3532;Ambrose Christopher S
3534;Bhattacharya Jayanta
3536;Fox Christopher B
3538;McIntosh E David G
3540;Stern Peter L
3544;G. Wade
3548;Marcos Faundez-Zanuy
3550;Léonard Janer-García
3552;Josep Roure Alcobé
3553;Frédéric Bimbot
3555;Renato de Mori
3560;Moritani T
3561;Solomonow M
3562;Wallinga W
3569;Molly. McGlennen
3579;Scott Dace
3581;Tom Koornwinder
3582;Paul Nevai
3583;Walter Van Assche
3584;Ole Warnaar
3587;Hui-Huang Hsu
3588;Marios C. Angelides
3589;Timothy K. Shih
3592;Alain Abelhauser
3594;Reiner Katzwinkel
3595;Richard Auer
3596;Michael Rohlfs
3597;Volkmar Schöning
3598;Frank Schroven
3599;Frank Schwitters
3600;Ulrich Wuttke
3602;Herwin van Welbergen
3604;Dennis Reidsma
3605;Zsófia M. Ruttkay
3606;Job Zwiers
3610;Christoph Klemmt
3611;Rajat Sodhi
3615;Michael Schnegg
3617;Robin Roepstorff
3619;P. J. Freyd
3621;P. W. O'Hearn
3623;A. J. Power
3625;M. Takeyama
3626;R. Street
3628;R. D. Tennent
3632;Michael van der Meulen
3635;Michele Tepper
3636;Jay Blickstein
3640;Robert Nieuwenhuis
3642;José Miguel Rivero
3643;Miguel Ángel Vallejo
3645;Eric A. Weiss
3649;Eric Weiss
3652;Robert C. Aitken
3654;Boris Beizer
3655;Natalia Juristo
3656;Shari Lawrence Pfleeger
3659;Thomas Haigh
3661;Maurice Wilkes
3664;Willi Schürer
3668;Helmut Balzert
3672;Bernd Neumann
3674;Kamalesh N. Ruparel
3678;" IEEE Software"
3681;Luc T. Ikelle
3685;Diego Calvanese
3687;Deborah L. McGuinness
3689;Daniele Nardi
3693;Herbert H. Clark
3698;Gerard Torenvliet
3702;Kelly Dobson
3706;Thomas Haigh
3710;Steve Coles
3714;Birukow
3716;Th. v. Uexküll
3719;Steven P. Abney
3724;D. Günter Liesegang
3727;Christoph Schnabel
3728;Joachim Gruber
3730;Dirk Fox
3732;Edgar Rose
3738;Castile-La Mancha
3741;Maurice Rasmussen
3742;R. J. Adams
3743;J. M. Buffington
3744;S. S. Banda
3747;Tom Adams
3750;George B. Durham
3753;IEEE Software Staff
3757;Rob J. van Glabbeek
3760;Srinivas Aluru
3766;Jack Dongarra
3767;Piotr Luszczek
3773;D. Roy
3779;Ting Chian Tey
3782;Amanda Powell
3794;Jacob Frey
3795;Harry Fast
3796;" Filmakademie Baden-Wuerttemberg Institute of Animation"
3798;Matthew Kay
3799;Dimitris Mitropoulos
3800;Wolfgang Richter
3802;Lora Oehlberg
3803;Lea Rosen
3807;Jan-Peter Krämer
3809;Joachim Kurz
3810;Thorsten Karrer
3811;Jan Borchers
3815;Jean-Yves Beziau
3820;Mónica Rikić
3825;Christine Perey
3827;Christopher Stapleton
3829;Mark Billinghurst
3834;Heli Tiirmaa-Klaar
3835;Jan Gassen
3836;Elmar Gerhards-Padilla
3837;Peter Martini
3841;Jee-Young Oh
3845;Brigitte Tison
3848;Michael R. Adamson
3850;Povl Munk-Jorgensen
3853;Kl. Guthy
3855;W. Groth
3856;F. Kiermeier
3859;K. Mayrhofer
3861;H. Holzer
3863;P. Funk
3864;E. Hlawka
3865;W. Nöbauer
3866;N. Hofreiter
3867;K. Prachar
3868;L. Schmetterer
3870;J. Laub
3871;J. Leicht
3873;H. Brauner
3874;Th. Sexl
3877;H. Hornich
3879;E. Bukovics
3880;W. Knödel
3881;H. R. Müller
3884;Kalkoff
3886;D. Schneider
3888;Neumann
3890;R. Aschenbrenner
3894;C. Sorin
3897;C. Sorin
3900;Linzbach
3902;v. Lanz
3904;Gross
3905;Th. Vaternahm
3909;P. Gerl
3910;H. Lausch
3911;R. Mück
3912;F. Schweiger
3916;Reinwein
3920;Belden Menkus
3924;Chris Welty
3925;Lou Hoebel
3929;Christopher Welty
3931;Louis J. Hoebel
3935;H. Hoyer
3937;W. Scheele
3941;Harvey Cohn
3945;R. Sukumar
3949;Fran Goertzel Gustavson
3950;Gloria J. Hasslacher
3951;William A. Bernstein
3954;John Paul Russo
3955;Eleanor Kreider
3957;John Rempel
3958;Mary H. Schertz
3959;Barbara Nelson Gingerich
3962;Patricia A. Bishop
3966;A. Bookstein
3969;Bob Hoffman
3972;CORPORATE Engineering Animation, Inc.
3974;Lisa Rowan
3976;Jan Lee
3979;Corinne Whitaker
3981;Jacques Servin
3983;Chris Landreth
3986;Jin Wan Park
3988;Neal McDonald
3991;J. A. N. Lee
3994;Wilhelm Haneke
3998;Chris Wedge
4000;Paul Martini
4002;Eppinger
4003;B. Lange
4004;Klose
4008;Dietmar Offenhuber
4009;Markus Decker
4011;David Kurry
4012;Mike Hertlein
4013;Michael Farrell
4014;Dean Hovey
4016;W. Fischer
4018;v. Danckelman
4020;H. Adam
4021;Wolfgang H. Veil
4023;Vogel
4025;Kleinschmidt
4032;Detlef Schoder
4033;Dietmar Janetzko
4036;Peter Mertens
4042;Eric Weiss
4044;J. F. William
4047;Vicky Isley
4049;Paul Smith
4053;Dino Schweitzer
4056;Anargyros Sarafopoulos
4059;Samantha Ferguson
4062;Victoria Caution
4064;Mark Cypher
4068;Andrzej Polanski
4069;Marek Kimmel
4073;R. Rössle
4074;R. Zenker
4075;Korth
4080;Bill Brody
4082;Glenn G. Chappell
4083;Chris Hartman
4086;Tom Sarris
4089;Paul Gray
4093;Tina Ohnmacht
4095;Terry W. Henkel
4101;Sven O. Krumke
4102;Willem E. de Paepe
4104;Jörg Rambau
4105;Leen Stougie
4108;R. Hujer
4109;H. Streim
4110;R. K. Huber
4113;U. Derigs
4116;Petra Stoerig
4118;Alan Cowey
4122;K. Bretonnel Cohen
4126;H. Kautsky
4128;H. Lüers
4133;Takehisa Igarashi
4140;Hans H. Pfeiffer
4142;R. Hähnel
4144;A. Sippel
4146;E. Best
4148;H. K. Kugler
4149;G. Adam
4151;E. Ühlein
4152;E. Mein
4155;H. Kämmerer
4156;W. Fischer
4157;Huebschmann
4159;S.
4160;Druckrey
4161;Knothe
4164;J. Roppert
4167;J. Cigler
4170;Anthony Anjorin
4171;Alcino Cunha
4172;Holger Giese
4173;Frank Hermann
4174;Arend Rensink
4175;Andy Schürr
4179;Andrew Armstrong
4182;B. Fleischmann
4184;L. von Dobschütz
4192;P. Schütt
4193;Uta Maier
4194;H. J. Schuck
4200;Pickens, John R.
4202;Ellis, Nancy L.
4203;Tetzlaff, Linda
4204;Bontempo, Charles J.
4207;John D. Enderle
4211;Elisabeth S. Papazoglou
4212;Aravind Parthasarathy
4216;Windsor W. Hsu
4217;Jih-Kwon Peir
4221;Ian J. Dilworth
4225;Pericles Loucopoulos
4226;Wan M. N. Wan-Kadir
4230;Katrin Allmendinger
4232;Axel Pinz
4234;John R. Dance
4235;David Arthur Eatough
4236;Kevin C. Desouza
4237;Yukika Awazu
4241;Derek Blackman
4243;Clive R. Hollin
4245;Helen Weinreich-Haste
4248;Alan E. Comyns
4252;P.K. Egeberg
4253;E.T. Gjessing
4256;Stefan H. Fosseus
4260;Assmann
4264;Gross
4266;J. Becker
4274;Artin
4275;W. Blaschke
4276;W. Pauli
4277;H. Rademacher
4278;H. Rademachee
4279;Riebesell
4280;O. Schreier
4281;H. Behnke
4282;E. Furch
4283;H. Bademacher
4286;H. Reiter
4290;G. Kowol
4291;J. Tichý
4292;H. Muthsam
4293;H. Rindler
4296;H. Mitsch
4297;J. Schoissengeier
4298;H. G. Feichtinger
4299;H. C. Reichel
4300;E. Kotzmann
4301;J. Hejtmanek
4302;K. Sigmund
4305;Bansi
4310;G. Zäpfel
4313;Willi Törnig
4316;Wz.
4319;Marc Nunkesser
4321;Daniel Sawitzki
4325;W. Curtis Preston
4333;Narayan Desai
4335;Bad Baby Amy
4343;Hasso von Falkenhausen
4344;Hans Peter Amann
4345;K. Dietz
4346;P. Roos
4349;Marcin Molski
4356;P.J. Freyd
4358;P.W. O'Hearn
4359;A.J. Power
4360;M. Takeyama
4363;Franz-Josef Brandenburg
4365;Michael Forster
4367;Andreas Pick
4368;Marcus Raitner
4369;Falk Schreiber
4371;Roland Vollmar
4372;Helge Ritter
4374;Vasilios Anagnostopoulos
4375;Emmanuel Sardis
4376;Anastasios D. Doulamis
4377;Theodora A. Varvarigou
4380;Eldon L. Ulrich
4381;Hideo Akutsu
4382;Jurgen F. Doreleijers
4383;Yoko Harano
4384;Jundong Lin
4385;Miron Livny
4386;Steve Mading
4387;Dimitri Maziuk
4388;Zachary Miller
4389;Eiichi Nakatani
4390;Christopher F. Schulte
4391;David E. Tolmie
4392;R. Kent Wenger
4393;Hongyang Yao
4394;John L. Markley
4396;Pradip Thomas
4415;Valentino Braitenberg
4417;John Guckenheimer
4423;Horst Bredekamp
4426;Cynthia Larson
4430;David Devaus
4435;Christof Ebert
4436;Stephen J. Mellor
4439;Clarice Lispector
4442;Sandra Kerka
4444;Terry Bollinger
4445;Mike Barker
4446;Philipp K. Janert
4449;Joel West
4450;Angela Jury
4451;Shubhashis Sengupta
4452;Stratton Penberthy
4454;Adrian Desmond
4455;James Moore
4457;IEEE Software Staff
4460;Danielle Goldfarb
4464;Maurice Bruynooghe
4468;T. Doom
4469;M. Raymerand
4470;D. Krane
4474;William H. Gauvin
4478;Norman Hillyer
4481;C. Hegler
4482;H. Scheller
4483;Gruhle
4485;v. Gebsattel
4487;Flury
4491;Christoph Schneeweiss
4492;Reiner Horst
4495;H. Hamperl
4496;Gsell
4498;R. Burkhardt
4499;W. Hort
4500;Innerhofer
4501;F. Schepelmann
4503;H. Braunsteiner
4504;J. H. Ellgring
4505;R. Gross
4506;G. H. Thoenes
4509;N Asher
4513;Bernhard Deufel
4514;Carsten Mueller
4515;Gavan Duffy
4516;Tom Kevenaar
4521;Ewald Wittig
4522;Helmut Ritschl
4525;Jürgen Lerner
4527;Albert Hybl
4532;M I Ginsberg
4533;M L Ginsberg
4536;Jonathan Roth
4539;J. Brown
4542;Pories
4545;J. Brown
4548;Patrick Horster
4552;D H Pitt
4556;Klaus Weihrauch
4561;Caroline Diane Labenski
4566;Ken Ralston
4568;Steve Rosenbaum
4570;Walter Fontana
4571;Susan Ballati
4574;Marion Smoothey
4575;Ann Baum
4578;Jacques André
4579;Richard Southall
4583;Chris Clark
4587;" IEEE Parallel & Distributed Technology: Systems & Technology staff"
4590;Klaus Nökel
4591;Klaus Winkelmann
4593;John Barnes
4597;Thomas A. Berson
4599;Dorothy E. Denning
4603;Brandon Rogers
4605;Tim Teitelbaum
4608;Tirtza Even
4613;Steven M. Welch
4615;Chris S. Johnson
4618;Emre Yilmaz
4621;Staff
4624;Kian-Peng Ong
4627;Robert Fabricant
4629;Geoffrey Moehl
4631;Neddly Maxime
4634;Reuven Koblick
4638;Stuart K. Card
4639;Jock D. Mackinlay
4642;E. Swartzlander
4644;" IEEE Annals of the History of Computing staff"
4646;Tina Frank
4649;Maxime Causeret
4652;Nikita Ratnikov
4655;David Muth
4658;Adam Corson-finnerty
4661;M. Eduard Gröller
4664;Kenneth D. Forbus
4666;Andrew Lovett
4667;Kate Lockwood
4668;Jon Wetzel
4669;Camillia Matuk
4670;Ben Jee
4671;Jeffrey M. Usher
4674;Inthearticleby R. Froissart
4675;C. O. Wilke
4676;R. Montville
4677;S. K. Remold
4678;E. Turner
4682;Mayor Rahul
4687;Stephen Cady
4690;Fukiat Ongseng M.D.
4695;D. Coppersmith
4699;A.D. Tates
4700;M. Törnqvist
4701;T. Grummt
4704;Hisao Ihara
4706;Meng Li
4707;Allistar Peters
4708;Rendall Koski
4710;W A Noyes
4714;R.M. Fristrom
4720;Jennifer Treuting
4723;Daniel Stern
4727;Carlos Gershenson
4731;Adrian Brasoveanu
4734;Ulrich Rüger
4735;Andreas Dahm
4736;Dieter Kallinke
4739;Yuzo Maruyama
4742;Darlington, S.
4745;Edmonds, J.A.
4750;Seker, S.
4752;Ayaz, E.
4757;Thucydides Xanthopoulos
4758;Atila Alvandpour
4762;Erhard Plödereder
4768;Edward Grossman
4772;PaulM. Rowe
4775;Cristiana Barreca
4777;Riccardo Cocco
4778;Chiara Minari
4779;Giovanni Biasi
4780;Daniela Chindamo
4781;Cristina Tofi
4782;Ernesto Palazzini
4787;Yechiel Sweed
4789;J.A. Bar-Maor
4792;Carsten Malischewski
4798;Ronald M Green
4801;Philippe Rouger
4804;Steven Fraser
4806;Hannah Faye Chua
4808;Gail Harris
4810;Orit Hazzan
4812;Jean Tabaka
4814;Rob Tucker
4816;Dave West
4821;Peter J. Landin
4826;Dianxu Ren
4830;Eoghan Casey
4831;Curtis W. Rose
4832;Cory Altheide
4833;James O. Holley
4834;Paul H. Luehr
4835;Jessica Reust Smith
4836;Joseph J. Schwerha
4837;Christopher Daywalt
4838;Andy Johnston
4839;Ryan D. Pittman
4840;Dave Shaver
4841;Anthony Kokocinski
4842;Ronald van der Knijff
4843;Terrance Maguire
4844;Dario Forte
4845;Andrea de Donno
4849;Erick Oh
4850;" Vokle Inc."
4852;Gelson Da Costa N'ganga
4853;Fernando Da Graça
4854;Dos Santos Nelson
4855;" Arts et Technologies de L'Image"
4857;Takuya Okada
4859;Johannes Fischer
4864;A Lajtha
4865;D Ford
4869;W Kahlke
4873;Daniel D. Gajski
4874;Duncan H. Lawrie
4875;Ahmed H. Sameh
4879;L. Higbie
4882;AuthorFirst AuthorLast
4886;Richard T. Snodgrass
4887;T. Y. Cliff Leung
4891;Jan Bosch
4892;Sybren Deelstra
4893;Marco Sinnema
4895;Claudia Schlienger-Merki
4896;Helmut Schauer
4898;Michael Mock
4901;Wolfgang Willems
4904;Eve Lunt
4906;Jon Kolko
4910;Stephan Larson
4912;Clark Barrett
4913;Christopher L. Conway
4914;Morgan Deters
4915;Liana Hadarean
4916;Dejan Jovanović
4917;Tim King
4918;Andrew Reynolds
4920;Cesare Tinelli
4924;Lisa Slates
4926;Aaron Lim
4928;T. E. Ruppli
4929;N. S. Baschung
4933;Yuichiro Katsumoto
4937;Albert Y. Sun
4938;Yu Cheng
4939;Qun Bu
4940;Fifi Oldfield
4943;F A Williamson-Noble
4944;I Mann
4953;G.L. Carlson
4955;P. Gray
4956;M.H. Irving
4960;Larry Long
4962;Nancy Long
4968;Peter G. Selfridge
4969;Thomas Kirk
4972;Ran D. Goldman
4974;Susan Carter
4976;Derek Stephens
4978;Roula Antoon
4979;William Mounstephen
4980;Jacob C. Langer
4985;S.J Winder
4990;Ronald L. Rivest
4994;S.P Datta
4997;Eric Schoop
5000;Richard Taylor
5002;Richard M. De Morgan
5009;D. Michie
5010;D. J. Spiegelhalter
5011;C. C. Taylor
5016;Wayne Gilbert
5018;Dave Pape
5020;Richard I. Hartley
5024;Earl Swartzlander
5026;Anne Spalter
5029;Phil Frei
5030;Victor Su
5031;Hiroshi Ishii
5033;Justine Cassell
5034;Sola Grantham
5035;Erin Panttaja
5036;Kimiko Ryokai
5038;Hiroshi Shiokawa
5040;Mitch Butler
5042;Thomas Inesi
5044;Jennifer Bruer
5048;Joel Slayton
5050;Harold V. McIntosh
5054;Friedrich W. Kistermann
5057;Victor H. Yngve
5059;David Lorge Parnas
5060;P. Eng
5063;Thomas Sterling
5068;Time-Life Books
5072;Angel J. Gordo-Lopez
5073;Ian Parker
5077;Donald A. Norman
5081;B. Baurens
5082;L. Costa
5083;A. Dracinschi
5084;S. Fdida
5085;V. Roca
5086;R. Vida
5090;Marc Rozier
5094;Friedrich Kittler
5097;Ekkehard Martens
5101;Geoff P. Mullery
5105;Leif Sandegaard Nielsen
5109;Ken Moody
5113;Joerg Kurt Wegner
5115;Aaron Sterling
5117;Rajarshi Guha
5119;Andreas Bender
5121;Jean-Loup Faulon
5123;Janna Hastings
5125;Noel O'Boyle
5127;John Overington
5128;Herman Van Vlijmen
5130;Egon Willighagen
5134;Samuel Greengard
5137;Joseph F. Cunningham
5139;Robert D. Campbell
5142;Richard Zippel
5148;Lee Erman
5152;Susan Esptein
5156;Vasilis Vassalos
5161;Eunju Kim
5162;Jung Sun Choi
5163;Junsang Yoon
5164;Kinam Kim
5165;Youngju Park
5166;Youno Park
5168;Robert Hass
5174;T. H. Merrett
5180;Brian Evans
5183;Gene Greger
5186;Hiroo Iwata
5188;Hiroaki Yano
5189;Hiroyuki Fukushima
5190;Haruo Noma
5194;Carsten Sinz
5196;Albert Haag
5198;Nina Narodytska
5200;Toby Walsh
5201;Esther Gelle
5203;Mihaela Sabin
5205;Ulrich Junker
5207;Barry O'Sullivan
5208;Rick Rabiser
5210;Deepak Dhungana
5211;Paul Grunbacher
5212;Klaus Lehner
5214;Christian Federspiel
5215;Daniel Naus
5219;Greg Goth
5221;Terry Costlow
5224;Arata Kawata
5229;Pierre Marquis
5233;Pierre Hénon
5236;Mark Barnes
5242;Michael Wright
5245;Joan S Hu
5248;Axis Animation
5251;Thomas Morgane
5254;" Course Technology"
5258;Georgios Giannikis
5260;Philipp Unterbrunner
5261;Jeremy Meyer
5262;Gustavo Alonso
5263;Dietmar Fauser
5264;Donald Kossmann
5267;Laurent Théry
5269;Pierre Letouzey
5270;Georges Gonthier
5274;Staff
5277;EunJin Kim
5279;Romy Achituv
5282;Daren C. Brabham
5285;Bent Stamnes
5289;Peter B. Henderson
5295;Joshua Brody
5297;Sune K. Jakobsen
5299;Dominik Scheder
5301;Peter Winkler
5309;Layne, A.W.
5314;Michal Rinott
5316;Shachar Geiger
5317;Eran Gal-Or
5318;Luka Or
5320;Gail Reynard
5321;Boriana Koleva
5322;Chris Greenhalgh
5323;Mike Fraser
5327;Wenyuan Cai
5328;Shuigeng Zhou
5329;Weining Qian
5330;Linhao Xu
5331;Kian-Lee Tan
5332;Aoying Zhou
5336;Sarah Gordon
5337;Richard Ford
5339;E. P. Masler
5341;T. J. Kelly
5342;J. J. Menn
5343;R. J. Nachman
5345;G. M. Holman
5346;D. Zitnan
5348;M. Takeda
5350;I. Sauman
5352;F. Sehnal
5353;D. Segal
5355;Michal Altaratz
5356;D. S. Richard
5358;L. I. Gilbert
5359;S. W. Applebaum
5361;E. Shaaya
5363;E. Lehmberg
5365;D. S. Schooley
5367;A. K. Raina
5369;Miriam Altstein
5371;Y. Gazit
5372;E. Dunkelblum
5373;Ada Rafaeli
5374;J. Hirsch
5375;Victoria Soroker
5376;B. Kamensky
5377;A. Shani
5379;I. Ujvary
5381;J. C. Dickens
5383;J. A. Kamm
5385;L. M. McDonough
5386;M. Kehat
5387;A. Hefetz
5389;I. Bar-Zakay
5391;B. A. Peleg
5393;J. H. Tumlinson
5395;J. E. Casida
5397;L. C. Cole
5398;Y. L. Deng
5399;C. J. Palmer
5400;R. M. Hollingworth
5402;Nailah Orr
5403;G. L. Orr
5404;M. E. Eldefrawi
5406;Amira T. Eldefrawi
5407;G. D. Prestwich
5409;E. Zlotkin
5410;M. Eitan
5411;E. Fowler
5413;M. Moyer
5414;M. E. Adams
5416;Dalia Gordon
5417;H. Moskowitz
5418;A. M. Handler
5419;S. P. Gomez
5420;D. A. O’Brochta
5422;B. Raccah
5424;A. Gal-On
5425;Y. Antignus
5426;B. A. Federici
5427;L. K. Miller
5429;M. D. Tomalski
5430;D. R. O’Reilly
5431;J. R. Eldridge
5432;O. Gross
5434;P. Tussen
5436;J. Tal
5437;V. Ward
5438;T. Umetsu
5439;R. Possee
5441;B. F. McCutchen
5442;S. Maeda
5443;R. Ichinose
5444;L. Harshman
5445;P. Choudary
5446;J. Beethan
5447;B. Bonning
5448;B. D. Hammock
5449;E. Cohen
5450;I. Ishaaya
5451;I. Yamamoto
5453;A. Yawetz
5455;Z. Zook-Rimon
5456;A. Dotan
5457;N. Aharonson
5459;J. Katan
5461;U. Mingelgrin
5463;Z. Gerstl
5464;Lea Muszkat
5465;Lina Bir
5466;K. R. S. Ascher
5469;Thomas F. Imperiale
5471;Charles J. Kahi
5474;John C. Marshall
5476;Gordon Bernard
5477;Jean-Roger Le Gall
5478;Jean-Louis Vincent
5482;W.H.W. Inman
5486;Julius E. Heuscher M.D.
5490;Lyndon Emsley
5491;Irene Burghardt
5492;Geoffrey Bodenhausen
5496;Arne Haaland
5500;Richard A. Jonas
5502;Carlos-A Mestres
5507;R R James
5510;E E Snow
5513;R Baserga
5517;Sotelo-Avila
5523;Leland W G
5528;E. A. Dublin Bowl
5529;Manor Bowl
5530;Bel Mateo Bowl
5531;Palo Alto Bowl
5532;Pacific Avenue Bowl
5533;Brentwood Bowl
5534;McHenry Bowl
5535;Yosemite Lanes
5536;Monterey Lanes
5537;Valley Center Bowl
5538;Sonoma Country
5539;Decker Lanes
5540;Nicole Martindill
5541;Cecilia Rivera
5542;Joyce Terrell
5543;John Archibald
5544;Helen Duval
5545;Phil Regan
5546;Chuck Pezzano
5547;John Jowdy
5548;Richard Kolb
5549;Larry Mathews
5550;Dick Evans
5551;Steve Mackie
5552;Raymond Ambrogio
5553;Brian Lim
5554;Chris Beard
5555;Lyn Kandt
5556;Mary Lynly
5557;Hal Antrim
5558;Dixie Wright
5559;Correen Edgerly
5560;Leroy Abraham
5561;Felicia Brown
5562;Karen Moran
5563;Robert L. Brown
5564;Frank Olim , Jr
5565;Jorge Perez
5566;Tommy Zoz
5567;Samantha Davis
5568;Mike Pleva
5569;Jim Decker
5570;Dave Doran
5571;Jim Goodwin
5572;Betty Raab
5573;Agnes G. Duffy
5574;Greg Branson
5575;Chris Reich
5576;Barbara Dunn
5577;Don H. Rose
5578;Tim Bullard
5579;Lori Hendren
5580;Chris Schirmacher
5581;Carolyn T. Edwards
5582;Dennis Fanucchi
5583;Joe Sodaro
5584;Chuck Holland
5585;Jason Figel
5586;Alan Foster
5587;Pat Twigg
5588;Frank Vidrio
5589;Sheryl Fuller
5590;Glenn E. Weaver
5591;Chuck Hamilton
5592;Gerry Wellbaum
5593;Stefanie Weston
5594;Frank Borsellino
5595;Jr .
5596;Bob Kroth
5597;Tom McElheney
5601;Maris Lown
5604;David F. Brakke
5605;Mary L. Crowe
5606;Kerry Karukstis
5607;Peter W. Hoffman
5608;Heidi L. Fletcher
5609;Patricia M. Dwyer
5610;John R. Hoffman
5611;Julia Spears
5612;Robert G. Winningham
5613;Jeffrey H. Templeton
5614;Bryan E. Dutton
5615;Stephen H. Scheck
5618;Philip Hucklesby
5622;Pierre America
5624;Martin Lauer
5628;Dumont Travis M
5629;Hopkins L Nelson
5632;Federico Piccioni
5633;Marco Carbonara
5635;Kenneth L. Blaedel
5639;Takahiko Ogino
5652;Niels Bjørn-Andersen
5653;Stefan Klein
5654;Boriana Rukanova
5655;Fred van Ipenburg
5659;Amanda Weaver
5662;M. H. Chew
5667;Stephen C Cunnane
5669;Sergei S Likhodii
5672;Andrew C.O. Fong
5673;Howard Schatz
5677;R.W. Meade
5681;J. Barth
5684;Claus Lewerentz
5686;Frank Simon
5687;Frank Steinbrückner
5689;Thomas Moscibroda
5693;Marco Gaertler
5697;Frank Kammer
5698;Hanjo Täubig
5702;Dieter Roller
5703;Hans Hagen
5705;Enrico Franconi
5708;Jay L. Hess
5717;Stephen J. Turner
5718;R. Bagrodia
5719;A. Ferscha
5722;Stephen Arvan
5726;Glenn D. Wilson
5736;Stephanie W. Haas
5740;Jerry C. Luck
5745;Azriel Rosenfeld
5749;Chantale LaCasse
5751;Clara Ponsatı́
5753;Vicky Barham
5758;Ata Akcil
5760;Philip Gray
5764;José María Gómez Hidalgo
5766;Gonzalo Alvarez
5771;NIE Xue-jian
5772;LIU Xin-wen
5776;David Suendermann
5777;Jackson Liscombe
5778;Keelan Evanini
5779;Krishna Dayanidhi
5780;Roberto Pieraccini
5783;Mikiko Koike
5784;Mitsunori Makino
5788;Prashant Jain
5791;Bastian Steinert
5792;Marcel Taeumel
5793;Jens Lincke
5794;Tobias Pape
5795;Robert Hirschfeld
5799;L Veena
5802;Ryan Gomes
5803;Peter Welinder
5804;Andreas Krause
5805;Pietro Perona
5808;François de Bertrand de Beuvron
5809;François Rousselot
5810;Martina Grathwohl
5811;David Rudloff
5812;Michael Schlick
5815;Toshiko Matsui
5816;Toshihiro Kamishima
5817;Hisashi Kashima
5821;Z. Chen
5825;Austin Melton
5827;Bernd S. W. Schröder
5829;George E. Strecker
5833;C. A. Petri
5838;Pierre-Yves Vandenbussche
5839;Jean Charlet
5843;Olaf Sporns
5845;Peter McCullagh
5846;John E. Kolassa
5849;Edward Ott
5851;Martin Wechselberger
5855;T Civit
5860;Markus Nick
5861;Sören Schneickert
5862;Jürgen Grotepaß
5863;Ingo Heine
5868;John McGregor
5870;Valerie Gray Hardcastle
